Group1,CWAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
39,VMLNW12,542943,,,,,,
39,QMLNW13,543213,,,,,,
39,FVLNW14,541692,,,,,,
39,JLLNW15,543303,,,,,,
39,RKLNW16,543312,,,,,,
39,BXLNW17,541974,,,,,,
39,JILNW18,543237,,,,,,
39,VRLNW19,542889,,,,,,
39,PYLNW20,540540,,,,,,
39,CHLNW21,543324,,,,,,
39,WYLNW22,542922,,,,,,
39,VGLNW23,543375,,,,,,
39,MSLNW24,543408,,,,,,
Group47,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
40,460464,,,,,,,
40,460464,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
40,OYS536250,304230,,,,,,
40,BUT606921,304230,,,,,,
40,JUT606922,304230,,,,,,
40,TZT606923,304230,,,,,,
40,SLT606924,304230,,,,,,
40,KXT606925,304230,,,,,,
40,STT606926,304230,,,,,,
40,CQT606927,304230,,,,,,
40,DIT606928,304230,,,,,,
40,UGT606929,304230,,,,,,
40,UVT606930,304230,,,,,,
40,SYT606931,304230,,,,,,
40,QUT606932,304230,,,,,,
40,IBT606933,304230,,,,,,
40,LWT606934,304230,,,,,,
40,RJT606935,304230,,,,,,
40,ZMT606936,304230,,,,,,
40,HKT606937,304230,,,,,,
40,KXT606938,304230,,,,,,
40,BHT606939,304230,,,,,,
40,EJT606940,304230,,,,,,
40,QKT606941,304230,,,,,,
40,HST606942,304230,,,,,,
40,GJT606943,304230,,,,,,
40,FFT606944,304230,,,,,,
40,VNT606945,304230,,,,,,
40,MGT606946,304230,,,,,,
40,YST606947,304230,,,,,,
40,FDT606948,304230,,,,,,
40,DPT606949,304230,,,,,,
40,LRT606950,304230,,,,,,
40,OVT607001,304230,,,,,,
40,UAT607002,304230,,,,,,
40,YFT607003,304230,,,,,,
40,LRT607004,304230,,,,,,
40,FGT607005,304230,,,,,,
40,HNT607006,304230,,,,,,
40,CLT607007,304230,,,,,,
40,FIT607008,304230,,,,,,
40,QYT607009,304230,,,,,,
40,OZT607010,304230,,,,,,
40,WFT607011,304230,,,,,,
40,BET607012,304230,,,,,,
40,XST607013,304230,,,,,,
40,OOT607014,304230,,,,,,
40,EHT607015,304230,,,,,,
40,TMT607016,304230,,,,,,
40,VMT607017,304230,,,,,,
40,VVT607018,304230,,,,,,
40,QGT607019,304230,,,,,,
40,UAT607020,304230,,,,,,
40,XNT607021,304230,,,,,,
40,APT607022,304230,,,,,,
40,GYT607023,304230,,,,,,
40,DNT607024,304230,,,,,,
40,NXT607025,304230,,,,,,
40,MFT607026,304230,,,,,,
40,BMT607027,304230,,,,,,
40,VJT607028,304230,,,,,,
40,TPT607029,304230,,,,,,
40,CFT607030,304230,,,,,,
40,RWT607031,304230,,,,,,
40,MYT607032,304230,,,,,,
40,MUT607033,304230,,,,,,
40,RPT607034,304230,,,,,,
40,QJT607035,304230,,,,,,
40,SKT607036,304230,,,,,,
40,ENT607037,304230,,,,,,
40,BIT607038,304230,,,,,,
40,EMT607039,304230,,,,,,
40,YZT607040,304230,,,,,,
40,PBT607041,304230,,,,,,
40,BHT607042,304230,,,,,,
40,UOT607043,304230,,,,,,
40,LIT607044,304230,,,,,,
40,RLT607045,304230,,,,,,
40,BAT607046,304230,,,,,,
40,EPT607047,304230,,,,,,
40,IAT607048,304230,,,,,,
40,BBT607049,304230,,,,,,
40,CLT607050,304230,,,,,,
40,HNU736401,304230,,,,,,
40,XDU736402,304230,,,,,,
40,ECU736403,304230,,,,,,
40,ANU736404,304230,,,,,,
40,LMU736405,304230,,,,,,
40,EHU736406,304230,,,,,,
40,RDU736407,304230,,,,,,
40,PQU736408,304230,,,,,,
40,VEU736409,304230,,,,,,
40,DYU736410,304230,,,,,,
40,JIU736411,304230,,,,,,
40,YEU736412,304230,,,,,,
40,ISU736413,304230,,,,,,
40,FPU736414,304230,,,,,,
40,EBU736415,304230,,,,,,
40,GDU736416,304230,,,,,,
40,JNU736417,304230,,,,,,
40,SBU736418,304230,,,,,,
40,EXU736419,304230,,,,,,
40,DSU736420,304230,,,,,,
40,NXU736421,304230,,,,,,
40,XEU736422,304230,,,,,,
40,HTU736423,304230,,,,,,
40,JAU736424,304230,,,,,,
40,ZSU736501,304230,,,,,,
40,EWU736502,304230,,,,,,
40,XEU736503,304230,,,,,,
40,BYU736504,304230,,,,,,
40,PSU736505,304230,,,,,,
40,VLU736506,304230,,,,,,
40,WLU736507,304230,,,,,,
40,IJU736508,304230,,,,,,
40,FAU736509,304230,,,,,,
40,XEU736510,304230,,,,,,
40,LOU736511,304230,,,,,,
40,MYU736512,304230,,,,,,
40,BKU736513,304230,,,,,,
40,KLU736514,304230,,,,,,
40,LTU736515,304230,,,,,,
40,WOU736516,304230,,,,,,
40,JFU736517,304230,,,,,,
40,QMU736518,304230,,,,,,
40,WKU736519,304230,,,,,,
40,FFU736520,304230,,,,,,
40,LUU736521,304230,,,,,,
40,MLU736522,304230,,,,,,
40,BRU736523,304230,,,,,,
40,WCU736524,304230,,,,,,
40,PNU736701,304230,,,,,,
40,YGU736702,304230,,,,,,
40,WEU736703,304230,,,,,,
40,PKU736704,304230,,,,,,
40,FGU736705,304230,,,,,,
40,VMU736706,304230,,,,,,
40,UPU736707,304230,,,,,,
40,MVU736708,304230,,,,,,
40,VHU736709,304230,,,,,,
40,CRU736710,304230,,,,,,
40,VVU736711,304230,,,,,,
40,NVU736712,304230,,,,,,
40,VSU736713,304230,,,,,,
40,SRU736714,304230,,,,,,
40,CBU736715,304230,,,,,,
40,WJU736716,304230,,,,,,
40,OHU736717,304230,,,,,,
40,WXU736718,304230,,,,,,
40,VQU736719,304230,,,,,,
40,SEU736720,304230,,,,,,
40,PFU736721,304230,,,,,,
40,HQU736722,304230,,,,,,
40,PSU736723,304230,,,,,,
40,LVU736724,304230,,,,,,
Group48,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
41,555612,,,,,,,
41,555612,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
41,HQNNW14,283617,,,,,,
41,PUNNW15,282039,,,,,,
41,PFNNW16,282558,,,,,,
41,HTNNW17,283662,,,,,,
41,ADNNW18,281496,,,,,,
41,LDNNW19,283590,,,,,,
41,MYNNW20,282411,,,,,,
41,IENNW21,283680,,,,,,
41,JLNNW22,283005,,,,,,
41,YMNNW23,283668,,,,,,
41,TPNNW24,282912,,,,,,
41,AFNNW25,281475,,,,,,
41,OYNNW26,283533,,,,,,
41,BPNNW27,281838,,,,,,
41,OXNNW28,283578,,,,,,
41,GCNNW29,283626,,,,,,
41,HWNNW30,281049,,,,,,
41,KLNNW31,279936,,,,,,
41,LBNNW32,283599,,,,,,
41,UJNNW33,280122,,,,,,
41,ADNNW34,283533,,,,,,
41,XSNNW35,283626,,,,,,
41,FONNW36,279423,,,,,,
41,SRNNW37,283599,,,,,,
41,XCNNW38,283434,,,,,,
41,GDNNW39,283584,,,,,,
41,UYNNW40,282939,,,,,,
41,CSNNW41,281334,,,,,,
41,QKNNW42,283497,,,,,,
41,FQNNW43,283497,,,,,,
41,DRNNW44,281256,,,,,,
41,EDNNW45,283050,,,,,,
41,WINNW46,280734,,,,,,
41,WPNNW47,279339,,,,,,
41,OWNNW48,283599,,,,,,
41,SINNW49,281844,,,,,,
41,QPNNW50,283638,,,,,,
41,LQDFW46,283680,,,,,,
41,RIDFW47,282054,,,,,,
41,AADFW48,283665,,,,,,
41,FKDFW49,283674,,,,,,
41,SMDFW50,274500,,,,,,
Group49,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
42,3686217,,,,,,,
42,3686217,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
42,QCR1W05,1032987,,,,,,
42,IJR1W06,1031964,,,,,,
42,URR1W07,1032753,,,,,,
42,VBR1W08,1032930,,,,,,
42,VDR1W09,1031220,,,,,,
42,FJR1W10,1028265,,,,,,
42,YUR1W11,1018173,,,,,,
42,VWR1W12,1035981,,,,,,
42,SCR1W13,1035999,,,,,,
42,DAR1W14,1035954,,,,,,
42,JYR1W15,1035999,,,,,,
42,MER1W16,1035972,,,,,,
42,MMR1W17,1036020,,,,,,
42,AIR1W18,1035975,,,,,,
42,KFR1W19,1035966,,,,,,
42,LTR1W20,1035969,,,,,,
42,YSR1W21,1036008,,,,,,
42,MUR1W22,1035939,,,,,,
42,ZNR1W23,1035924,,,,,,
42,UWR1W24,1031565,,,,,,
42,ARR1W25,1028424,,,,,,
42,MNR2W01,1035345,,,,,,
42,JCR2W02,956016,,,,,,
42,SXR2W03,1035462,,,,,,
42,MDR2W04,1036005,,,,,,
42,HCR2W05,1031001,,,,,,
42,GSR2W06,1035942,,,,,,
42,CSR2W07,1032732,,,,,,
42,PDR2W08,1035975,,,,,,
42,WIR2W09,1035402,,,,,,
42,RNR2W10,1035960,,,,,,
42,RQR2W11,1034325,,,,,,
42,SLR2W12,1035957,,,,,,
42,KFR2W13,1006320,,,,,,
42,HBR2W14,1035975,,,,,,
42,XFR2W15,1033872,,,,,,
42,IHR2W16,1035948,,,,,,
42,ZSR2W17,1035693,,,,,,
42,LZR2W18,1035960,,,,,,
42,UJR2W19,1035798,,,,,,
42,UCR2W20,1035759,,,,,,
42,VGR2W21,1034595,,,,,,
42,XIR2W22,1035981,,,,,,
42,NGR2W23,1027809,,,,,,
42,QUR2W24,1027755,,,,,,
42,EVR2W25,1035714,,,,,,
42,QMR3W01,1035294,,,,,,
42,ENR3W02,1035867,,,,,,
42,ZWR3W03,1035294,,,,,,
42,UYR3W04,1035867,,,,,,
42,SMR3W05,1030428,,,,,,
42,PLR3W06,1034484,,,,,,
42,GCR3W07,1035903,,,,,,
42,UZR3W08,1031244,,,,,,
42,SKR3W09,1035360,,,,,,
42,GQR3W10,1014078,,,,,,
42,JMR3W11,1021323,,,,,,
42,OOR3W12,1023027,,,,,,
42,SKR3W13,1035837,,,,,,
42,SJR3W14,1035909,,,,,,
42,YDR3W15,1034742,,,,,,
42,PNR3W16,1035891,,,,,,
42,WBR3W17,1032735,,,,,,
42,OVR3W18,1035972,,,,,,
42,CMR3W19,1035963,,,,,,
42,SPR3W20,1035978,,,,,,
42,EWR3W21,1035996,,,,,,
42,RHR3W22,1034025,,,,,,
42,MJR3W23,1033194,,,,,,
42,AVR3W24,1026381,,,,,,
42,NNR3W25,1027230,,,,,,
42,OGR4W02,1028694,,,,,,
42,NOR4W03,1033362,,,,,,
42,MER4W04,1034622,,,,,,
42,YQR4W05,1030515,,,,,,
42,VPR4W06,1035987,,,,,,
42,DKR4W07,1035102,,,,,,
42,ZOR4W08,1026612,,,,,,
42,XCR4W09,1035978,,,,,,
42,PER4W10,1032258,,,,,,
42,NYR4W11,1035828,,,,,,
42,WGR4W12,1034943,,,,,,
42,RRR4W13,1019253,,,,,,
42,LMR4W14,1022394,,,,,,
42,UGR4W15,1029306,,,,,,
42,BIR4W16,1035981,,,,,,
42,JXR4W17,1034490,,,,,,
42,WKR4W18,1035978,,,,,,
42,PIR4W19,1035981,,,,,,
42,AHR4W20,1035969,,,,,,
42,OKR4W21,1035972,,,,,,
42,XMR4W22,1035972,,,,,,
42,RCR4W23,1035990,,,,,,
42,LTR4W24,1035891,,,,,,
42,XCR4W25,1035849,,,,,,
Group50,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
43,518292,,,,,,,
43,518292,,,,,,,
43,841464,,,,,,,
43,841464,,,,,,,
43,281277,,,,,,,
43,281277,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
43,JKU721103,304230,,,,,,
43,UWU721104,304230,,,,,,
43,HOU721105,304230,,,,,,
43,RIU721106,304230,,,,,,
43,OVU721107,304230,,,,,,
43,CAU721108,304230,,,,,,
43,JRU721109,304230,,,,,,
43,OMU721110,304230,,,,,,
43,FFU721111,304230,,,,,,
43,OOU721112,304230,,,,,,
43,ZOU721113,304230,,,,,,
43,BHU721114,304230,,,,,,
43,QDU721115,304230,,,,,,
43,BKU721116,304230,,,,,,
43,POU721117,304230,,,,,,
43,FRU721118,304230,,,,,,
43,PSU721119,304230,,,,,,
43,XRU721120,304230,,,,,,
43,ONU721121,304230,,,,,,
43,QHU721122,304230,,,,,,
43,TGU721123,304230,,,,,,
43,UEU721124,304230,,,,,,
43,EOU721201,304230,,,,,,
43,BFU721202,304230,,,,,,
43,XEU721203,304230,,,,,,
43,XFU721204,304230,,,,,,
43,EIU721205,304230,,,,,,
43,CVU721206,304230,,,,,,
43,IMU721207,304230,,,,,,
43,FEU721208,304230,,,,,,
43,NGU721209,304230,,,,,,
43,TZU721210,304230,,,,,,
43,PLU721211,304230,,,,,,
43,LRU721212,304230,,,,,,
43,UXU721213,304230,,,,,,
43,XSU721214,304230,,,,,,
43,PHU721215,304230,,,,,,
43,USU721216,304230,,,,,,
43,UWU721217,304230,,,,,,
43,CBU721218,304230,,,,,,
43,BVU721219,304230,,,,,,
43,MKU721220,304230,,,,,,
43,RAU721221,304230,,,,,,
43,NGU721222,304230,,,,,,
43,PCU721223,304230,,,,,,
43,ICU721224,304230,,,,,,
43,HMU721501,304230,,,,,,
43,TMU721502,304230,,,,,,
43,NUU721503,304230,,,,,,
43,PTU721504,304230,,,,,,
43,DKU721505,304230,,,,,,
43,LAU721506,304230,,,,,,
43,HEU721507,304230,,,,,,
43,QWU721508,304230,,,,,,
43,OJU721509,304230,,,,,,
43,ALU721510,304230,,,,,,
43,JEU721511,304230,,,,,,
43,CRU721512,304230,,,,,,
43,UJU721513,304230,,,,,,
43,IPU721514,304230,,,,,,
43,YEU721515,304230,,,,,,
43,BSU721516,304230,,,,,,
43,PVU721517,304230,,,,,,
43,KDU721518,304230,,,,,,
43,OHU721519,304230,,,,,,
43,FZU721520,304230,,,,,,
43,HIU721521,304230,,,,,,
43,YRU721522,304230,,,,,,
43,KLU721523,304230,,,,,,
43,CMU721524,304230,,,,,,
43,KQU721601,304230,,,,,,
43,SFU721602,304230,,,,,,
43,BWU721603,304230,,,,,,
43,SDU721604,304230,,,,,,
43,JBU721605,304230,,,,,,
43,SEU721606,304230,,,,,,
43,MZU721607,304230,,,,,,
43,VYU721608,304230,,,,,,
43,ISU721609,304230,,,,,,
43,LMU721610,304230,,,,,,
43,TMU721611,304230,,,,,,
43,IGU721612,304230,,,,,,
43,EAU721613,304230,,,,,,
43,DAU721614,304230,,,,,,
43,FLU721615,304230,,,,,,
43,HIU721616,304230,,,,,,
43,GVU721617,304230,,,,,,
43,FHU721618,304230,,,,,,
43,MWU721619,304230,,,,,,
43,RSU721620,304230,,,,,,
43,CHU721621,304230,,,,,,
43,TMU721622,304230,,,,,,
43,PAU721623,304230,,,,,,
43,NIU721624,304230,,,,,,
43,NAU721701,304230,,,,,,
43,IRU721702,304230,,,,,,
43,AQU721703,304230,,,,,,
43,SXU721704,304230,,,,,,
43,HMU721705,304230,,,,,,
43,AAU721706,304230,,,,,,
43,SRU721707,304230,,,,,,
43,YYU721708,304230,,,,,,
43,UJU721709,304230,,,,,,
43,YQU721710,304230,,,,,,
43,UNU721713,304230,,,,,,
43,LMU721714,304230,,,,,,
43,BSU721715,304230,,,,,,
43,JMU721716,304230,,,,,,
43,SWU721717,304230,,,,,,
43,QDU721718,304230,,,,,,
43,NVU721719,304230,,,,,,
43,NEU721720,304230,,,,,,
43,CPU721721,304230,,,,,,
43,IPU721722,304230,,,,,,
43,CHU721724,304230,,,,,,
43,AAU734304,304230,,,,,,
43,VQU734306,304230,,,,,,
43,ALU734307,304230,,,,,,
43,JVU734308,304230,,,,,,
43,RFU734309,304230,,,,,,
43,CWU734310,304230,,,,,,
43,NZU734311,304230,,,,,,
43,OWU734312,304230,,,,,,
43,PHU734313,304230,,,,,,
43,HGU734315,304230,,,,,,
43,EKU734316,304230,,,,,,
43,VWU734317,304230,,,,,,
43,NWU734318,304230,,,,,,
43,ETU734319,304230,,,,,,
43,VEU734320,304230,,,,,,
43,BJU734321,304230,,,,,,
43,NMU734322,304230,,,,,,
43,NLU734323,304230,,,,,,
43,QLU758501,304230,,,,,,
43,SXU758502,304230,,,,,,
43,DXU758503,304230,,,,,,
43,FKU758504,304230,,,,,,
43,BQU758505,304230,,,,,,
43,HNU758506,304230,,,,,,
43,QFU758507,304230,,,,,,
43,AAU758508,304230,,,,,,
43,HWU758509,304230,,,,,,
43,CPU758510,304230,,,,,,
43,EZU758511,304230,,,,,,
43,CDU758512,304230,,,,,,
43,HPU758513,304230,,,,,,
43,ZMU758514,304230,,,,,,
43,ETU758515,304230,,,,,,
43,IBU758516,304230,,,,,,
43,MCU758517,304230,,,,,,
43,GEU758518,304230,,,,,,
43,OJU758519,304230,,,,,,
43,CHU758520,304230,,,,,,
43,FLU758521,304230,,,,,,
43,VXU758522,304230,,,,,,
43,PQU758523,304230,,,,,,
43,CPU758524,304230,,,,,,
43,EAV781901,304230,,,,,,
43,BRV781902,304230,,,,,,
43,JXV781903,304230,,,,,,
43,HRV781904,304230,,,,,,
43,IPV781905,304230,,,,,,
43,QNV781906,304230,,,,,,
43,XSV781907,304230,,,,,,
43,GIV781908,304230,,,,,,
43,HGV781909,304230,,,,,,
43,BNV781910,304230,,,,,,
43,ZWV781911,304230,,,,,,
43,MXV781912,304230,,,,,,
43,UVV781913,304230,,,,,,
43,KTV781914,304230,,,,,,
43,EFV781915,304230,,,,,,
43,ORV781916,304230,,,,,,
43,NJV781917,304230,,,,,,
43,HDV781918,304230,,,,,,
43,RRV781919,304230,,,,,,
43,RPV781920,304230,,,,,,
43,VPV781921,304230,,,,,,
43,VYV781922,304230,,,,,,
43,TPV781923,304230,,,,,,
43,KNV781924,304230,,,,,,
43,FMV801601,304230,,,,,,
43,PIV801602,304230,,,,,,
43,PPV801603,304230,,,,,,
43,QIV801604,304230,,,,,,
43,ODV801605,304230,,,,,,
43,WOV801606,304230,,,,,,
43,NOV801607,304230,,,,,,
43,NDV801608,304230,,,,,,
43,BZV801609,304230,,,,,,
43,ANV801610,304230,,,,,,
43,KCV801611,304230,,,,,,
43,QPV801612,304230,,,,,,
43,OLV801613,304230,,,,,,
43,RKV801614,304230,,,,,,
43,ANV801615,304230,,,,,,
43,EFV801616,304230,,,,,,
43,KXV801617,304230,,,,,,
43,NRV801618,304230,,,,,,
43,PFV801619,304230,,,,,,
43,BYV801620,304230,,,,,,
43,TZV801621,304230,,,,,,
43,POV801622,304230,,,,,,
43,UDV801623,304230,,,,,,
43,CHV801624,304230,,,,,,
43,CSV801625,304230,,,,,,
43,XTV801626,304230,,,,,,
43,OWV801627,304230,,,,,,
43,CCV801628,304230,,,,,,
43,WAV801629,304230,,,,,,
43,UDV801630,304230,,,,,,
43,XFV801631,304230,,,,,,
43,HAV801632,304230,,,,,,
43,ZRV801633,304230,,,,,,
43,DQV801634,304230,,,,,,
43,AVV801635,304230,,,,,,
43,NWV801636,304230,,,,,,
43,XCV801637,304230,,,,,,
43,TLV801638,304230,,,,,,
43,MCV801639,304230,,,,,,
43,ULV801640,304230,,,,,,
43,JJV801641,304230,,,,,,
43,IIV801642,304230,,,,,,
43,QKV801643,304230,,,,,,
43,QOV801644,304230,,,,,,
43,ULV801645,304230,,,,,,
43,UPV801646,304230,,,,,,
43,KYV801647,304230,,,,,,
43,AOV801648,304230,,,,,,
43,ROV801701,304230,,,,,,
43,ODV801702,304230,,,,,,
43,ZMV801703,304230,,,,,,
43,HGV801704,304230,,,,,,
43,FAV801708,304230,,,,,,
43,WMV801710,304230,,,,,,
43,DQV801711,304230,,,,,,
43,QUV801712,304230,,,,,,
43,FIV801713,304230,,,,,,
43,TNV801714,304230,,,,,,
43,XZV801715,304230,,,,,,
43,KPV801716,304230,,,,,,
43,BPV801717,304230,,,,,,
43,VPV801718,304230,,,,,,
43,BXV801719,304230,,,,,,
43,LYV801720,304230,,,,,,
43,BFV801721,304230,,,,,,
43,UYV801722,304230,,,,,,
43,NRV801723,304230,,,,,,
43,LXV801724,304230,,,,,,
43,CBV801725,304230,,,,,,
43,DPV801726,304230,,,,,,
43,NDV801727,304230,,,,,,
43,LDV801728,304230,,,,,,
43,UAV801729,304230,,,,,,
43,JBV801730,304230,,,,,,
43,EMV801731,304230,,,,,,
43,QRV801732,304230,,,,,,
43,DZV801733,304230,,,,,,
43,BJV801734,304230,,,,,,
43,QSV801735,304230,,,,,,
43,FHV801736,304230,,,,,,
43,OXV801737,304230,,,,,,
43,LXV801738,304230,,,,,,
43,WRV801739,304230,,,,,,
43,GOV801740,304230,,,,,,
43,WWV801741,304230,,,,,,
43,LVV801742,304230,,,,,,
43,WVV801743,304230,,,,,,
43,BXV801744,304230,,,,,,
43,ERV801745,304230,,,,,,
43,UAV801746,304230,,,,,,
43,OJV801747,304230,,,,,,
43,UOV801748,304230,,,,,,
Group51,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
44,345834,,,,,,,
44,345834,,,,,,,
44,368622,,,,,,,
44,368622,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
44,PC9PW21,392406,,,,,,
44,UO9PW23,392874,,,,,,
44,PC9PW25,391668,,,,,,
44,GJ9PW26,392937,,,,,,
44,WV9PW28,389799,,,,,,
44,AQ9PW30,391071,,,,,,
44,SN9PW32,391776,,,,,,
44,HD9PW34,391830,,,,,,
44,UU9PW36,385815,,,,,,
44,FH9PW38,387435,,,,,,
44,BU9PW40,392532,,,,,,
44,VI9PW45,392904,,,,,,
44,YD9PW46,392973,,,,,,
44,FZ9PW47,392910,,,,,,
44,YE9PW48,392508,,,,,,
44,SF9PW49,392952,,,,,,
44,DW9PW50,391476,,,,,,
44,ITXJW01,386817,,,,,,
44,XSXJW02,388128,,,,,,
44,YUXJW03,386331,,,,,,
44,QBXJW04,391314,,,,,,
44,ZAXJW05,392832,,,,,,
44,VKXJW06,392400,,,,,,
44,FQXJW07,392652,,,,,,
44,JQXJW08,391338,,,,,,
44,GTXJW09,392838,,,,,,
44,EMXJW10,392886,,,,,,
44,MUXJW11,381285,,,,,,
44,HMXJW12,392073,,,,,,
44,QLXJW13,389502,,,,,,
44,WGXJW14,392853,,,,,,
44,LSXJW15,391110,,,,,,
44,CVXJW16,390789,,,,,,
44,NWXJW17,392556,,,,,,
44,FNXJW18,392790,,,,,,
44,GBXJW19,392862,,,,,,
44,WKXJW20,392565,,,,,,
44,RAXJW24,391962,,,,,,
44,VVXJW25,391095,,,,,,
44,NNXJW26,392613,,,,,,
44,YOXJW27,392886,,,,,,
44,PHXJW28,377559,,,,,,
44,XZXJW29,391992,,,,,,
44,AQXJW30,389760,,,,,,
44,JNXJW31,385698,,,,,,
44,MKXJW32,383181,,,,,,
44,CMXJW33,391413,,,,,,
44,YJXJW34,389211,,,,,,
44,QGXJW35,392247,,,,,,
44,XZXJW36,372231,,,,,,
44,XIXJW37,390486,,,,,,
44,LWXJW38,393015,,,,,,
44,KEXJW39,393063,,,,,,
44,XUXJW41,392910,,,,,,
44,VMXJW42,392994,,,,,,
44,ZMXJW43,392898,,,,,,
44,ZCXJW44,392967,,,,,,
44,NIXJW45,392817,,,,,,
44,REXJW46,389493,,,,,,
44,UDXJW47,386361,,,,,,
44,UWXJW48,389259,,,,,,
44,MRXJW50,382302,,,,,,
Group52,WAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
45,2442909,,,,,,,
45,2442909,,,,,,,
WAFERS,,,,,,,,
WaferType,ID,QtyTotal,Qty20,Qty21,Qty22,Qty23,Qty24,Qty25
45,AVKDW08,372123,,,,,,
45,ZJKDW09,371040,,,,,,
45,LHKDW11,373380,,,,,,
45,JOKDW12,375513,,,,,,
45,XNKDW13,374631,,,,,,
45,QPKDW15,376035,,,,,,
45,CTKDW16,376038,,,,,,
45,WSKDW18,375486,,,,,,
45,BGKDW19,376122,,,,,,
45,VWKDW20,376143,,,,,,
45,OAKDW21,372663,,,,,,
45,LZKDW22,375783,,,,,,
45,ZQKDW23,374475,,,,,,
45,SMKDW24,371238,,,,,,
45,MTKDW25,376098,,,,,,
45,FAKFW01,374928,,,,,,
45,WUKFW02,376353,,,,,,
45,VOKFW03,376503,,,,,,
45,EOKFW04,375819,,,,,,
45,IOKFW05,376515,,,,,,
45,DKKFW06,376542,,,,,,
45,OMKFW07,376206,,,,,,
45,MXKFW08,376563,,,,,,
45,FYKFW09,376566,,,,,,
45,HBKFW10,376515,,,,,,
45,BOKFW11,376491,,,,,,
45,BQKFW12,376551,,,,,,
45,DAKFW13,376251,,,,,,
45,KAKFW15,373092,,,,,,
45,JVKFW16,375474,,,,,,
45,OXKFW17,374790,,,,,,
45,BDKFW18,376344,,,,,,
45,IQKFW19,375723,,,,,,
45,TIKFW20,375921,,,,,,
45,XHKFW21,376335,,,,,,
45,NNKFW22,376332,,,,,,
45,XGKFW23,374985,,,,,,
45,TDKFW24,376506,,,,,,
45,MYKFW25,376452,,,,,,
45,NC21W01,375096,,,,,,
45,KU21W02,372402,,,,,,
45,EK21W03,374235,,,,,,
45,RQ21W04,374262,,,,,,
45,YG21W05,373005,,,,,,
45,QV21W06,375369,,,,,,
45,EE21W07,374790,,,,,,
45,EM21W08,375621,,,,,,
45,ZF21W09,373314,,,,,,
45,JK21W10,376080,,,,,,
45,DW21W11,374397,,,,,,
45,DW21W12,375930,,,,,,
45,AZ21W13,364002,,,,,,
45,NO21W14,376278,,,,,,
45,RV21W15,373857,,,,,,
45,WZ21W16,375849,,,,,,
45,OL21W17,374574,,,,,,
45,MG21W18,376287,,,,,,
45,LU21W19,376278,,,,,,
45,TR21W20,375351,,,,,,
45,LR21W21,376293,,,,,,
45,RN21W22,375315,,,,,,
45,RC21W23,376311,,,,,,
45,DJ21W24,375363,,,,,,
45,IK21W25,376380,,,,,,
45,HO5KW01,375552,,,,,,
45,UB5KW02,376461,,,,,,
45,UR5KW03,376458,,,,,,
45,ZN5KW04,376515,,,,,,
45,TF5KW05,376356,,,,,,
45,XD5KW13,375471,,,,,,
45,ZD5KW14,361050,,,,,,
45,JQ5KW15,375120,,,,,,
45,HS5KW16,376047,,,,,,
45,RY5KW17,376182,,,,,,
45,BE5KW18,376347,,,,,,
45,MR5KW19,376320,,,,,,
45,YM5KW20,375900,,,,,,
45,EP5KW21,376467,,,,,,
45,EY5KW22,376461,,,,,,
45,WE5KW23,369177,,,,,,
45,FG5KW24,376464,,,,,,
45,NI5KW25,376047,,,,,,
45,FMHHW01,376176,,,,,,
45,QVHHW02,365463,,,,,,
45,HXHHW03,371505,,,,,,
45,BOHHW06,376119,,,,,,
45,TIHHW07,376209,,,,,,
45,SOHHW10,374400,,,,,,
45,DBHHW11,376134,,,,,,
45,VKHHW12,373623,,,,,,
45,RKHHW13,374094,,,,,,
45,JDHHW14,376026,,,,,,
45,CCHHW15,376029,,,,,,
45,CICXW01,372210,,,,,,
45,NJCXW02,369276,,,,,,
45,IUCXW03,372066,,,,,,
45,ISCXW04,373284,,,,,,
45,YSCXW05,372651,,,,,,
45,PBCXW06,371868,,,,,,
45,LUCXW07,373557,,,,,,
45,BWCXW08,373824,,,,,,
45,QDCXW09,368370,,,,,,
45,CYCXW10,374571,,,,,,
45,YQCXW11,371712,,,,,,
45,TPCXW12,372627,,,,,,
